X,Y,objectid,arc_,streetcl_,streetcl_i,node_id,int_id,update_,intersecti,x_coord,y_coord
-8355962.08625472,4874082.26544213,19494,,,,4430,4430,1998/10/26 00:00:00+00,FAUNCE ST & GLENDALE AVE,,
-8355867.09895839,4874025.38864258,19495,,,,4504,4504,1998/10/26 00:00:00+00,CASTOR AVE & FAUNCE ST,,
-8356432.68598712,4874214.23695648,19496,,,,4304,4304,1998/10/26 00:00:00+00,OAKMONT ST & SUMMERDALE AVE,,
-8356178.44985409,4874105.5856302,19497,,,,4404,4404,1998/10/26 00:00:00+00,GLENDALE AVE & OAKMONT ST,,
-8356485.31538503,4874093.4556144,19498,,,,4407,4407,1998/10/26 00:00:00+00,GLENDALE AVE & SUMMERDALE AVE,,
-8356350.19349456,4874121.85853802,19499,,,,4393,4393,1998/10/26 00:00:00+00,GLENDALE AVE & SHISLER ST,,
-8356269.87708702,4874315.84816354,19500,,,,4192,4192,1998/10/26 00:00:00+00,FAUNCE ST & SHELMIRE AVE,,
-8355917.8824245,4874335.05274162,19501,,,,4157,4157,1998/10/26 00:00:00+00,LORETTO AVE & NAPFLE AVE,,
-8356088.85635983,4874092.865155,19502,,,,4421,4421,1998/10/26 00:00:00+00,GLENDALE AVE & LORETTO AVE,,
-8355976.30215306,4874254.02879554,19503,,,,4252,4252,1998/10/26 00:00:00+00,AFTON ST & LORETTO AVE,,
-8356250.78090647,4874112.38869375,19504,,,,4400,4400,1998/10/26 00:00:00+00,GLENDALE AVE & SHELMIRE AVE,,
-8356443.72155336,4874292.71134489,19505,,,,4230,4230,1998/10/26 00:00:00+00,SHELMIRE AVE & SUMMERDALE AVE,,
-8355740.51936659,4874204.49385042,19506,,,,4298,4298,1998/10/26 00:00:00+00,CASTOR AVE & NAPFLE AVE,,
-8355797.69392573,4874125.35177285,19507,,,,4381,4381,1998/10/26 00:00:00+00,AFTON ST & CASTOR AVE,,
-8356253.94332494,4874343.2218755,19508,,,,4158,4158,1998/10/26 00:00:00+00,FAUNCE ST & FRONTENAC ST,,
-8356451.50475886,4874485.6584807,19509,,,,4034,4034,1998/10/26 00:00:00+00,FAUNCE ST & SUMMERDALE AVE,,
-8355834.56993245,4874069.03477959,19510,,,,4445,4445,1998/10/26 00:00:00+00,CASTOR AVE & GLENDALE AVE,,
-8355927.13667693,4873930.42659809,19511,,,,4617,4617,1998/10/26 00:00:00+00,CASTOR AVE & OAKMONT ST,,
-8356177.55348506,4873971.05750647,19512,,,,4571,4571,1998/10/26 00:00:00+00,LORETTO AVE & SHELMIRE AVE,,
-8356089.94303707,4873908.47582349,19513,,,,4638,4638,1998/10/26 00:00:00+00,ALMA ST & SHELMIRE AVE,,
-8356219.73421477,4873727.72986956,19514,,,,4822,4822,1998/10/26 00:00:00+00,ALMA ST & BLEIGH AVE,,
-8356058.34913025,4873747.76235286,19515,,,,4806,4806,1998/10/26 00:00:00+00,CASTOR AVE & VISTA ST,,
-8355993.47379739,4873839.06665275,19516,,,,4708,4708,1998/10/26 00:00:00+00,CASTOR AVE & SHELMIRE AVE,,
-8356124.77398201,4873656.70523131,19517,,,,4892,4892,1998/10/26 00:00:00+00,BLEIGH AVE & CASTOR AVE,,
-8356258.51104044,4874041.7560708,19518,,,,4487,4487,1998/10/26 00:00:00+00,BELDEN ST & SHELMIRE AVE,,
-8356359.76715607,4873723.68356404,19519,,,,4833,4833,1998/10/26 00:00:00+00,ELGIN AVE & LORETTO AVE,,
-8356396.83899785,4873855.36621581,19520,,,,4697,4697,1998/10/26 00:00:00+00,BELDEN ST & BLEIGH AVE,,
-8356522.59970606,4874071.44633058,19521,,,,4459,4459,1998/10/26 00:00:00+00,GLENDALE AVE & VISTA ST,,
-8356618.65375792,4874019.46046971,19522,,,,4537,4537,1998/10/26 00:00:00+00,BLEIGH AVE & GLENDALE AVE,,
-8356409.44059429,4873986.60615224,19523,,,,4563,4563,1998/10/26 00:00:00+00,SHISLER ST & VISTA ST,,
-8356466.58275053,4873905.90248081,19524,,,,4651,4651,1998/10/26 00:00:00+00,BLEIGH AVE & SHISLER ST,,
-8356536.36834809,4873955.07838569,19525,,,,4602,4602,1998/10/26 00:00:00+00,BLEIGH AVE & FRONTENAC ST,,
-8356598.24039718,4873872.40047634,19526,,,,4688,4688,1998/10/26 00:00:00+00,FRONTENAC ST & GUILFORD ST,,
-8356720.07665958,4873959.31716223,19527,,,,4605,4605,1998/10/26 00:00:00+00,GLENDALE AVE & GUILFORD ST,,
-8356307.60372003,4873791.58224424,19528,,,,4759,4759,1998/10/26 00:00:00+00,BLEIGH AVE & LORETTO AVE,,
-8356344.33472555,4873612.05657466,19529,,,,4940,4940,1998/10/26 00:00:00+00,ALMA ST & ELGIN AVE,,
-8356658.78307243,4873788.25953875,19530,,,,4780,4780,1998/10/26 00:00:00+00,FRONTENAC ST & TEESDALE ST,,
-8357057.58745547,4873645.94193476,19531,,,,4932,4932,1998/10/26 00:00:00+00,SUMMERDALE AVE & WELLINGTON ST,,
-8357256.0037246,4873790.50413711,19532,,,,4794,4794,1998/10/26 00:00:00+00,ALGON AVE & WELLINGTON ST,,
-8356995.68797607,4873733.62950221,19533,,,,4842,4842,1998/10/26 00:00:00+00,ENGLEWOOD ST & SUMMERDALE AVE,,
-8357122.76444516,4873556.67922776,19534,,,,5020,5020,1998/10/26 00:00:00+00,SAINT VINCENT ST & SUMMERDALE AVE,,
-8357386.30678648,4873611.45701427,19535,,,,4974,4974,1998/10/26 00:00:00+00,ALGON AVE & FRIENDSHIP ST,,
-8357417.88499613,4873570.37492196,19536,,,,5017,5017,1998/10/26 00:00:00+00,ALGON AVE & FRIENDSHIP ST,,
-8357321.11200501,4873701.37342843,19537,,,,4879,4879,1998/10/26 00:00:00+00,ALGON AVE & SAINT VINCENT ST,,
-8357319.60188778,4873285.24922748,19538,,,,5331,5331,1998/10/26 00:00:00+00,BRIGHTON ST & SUMMERDALE AVE,,
-8357392.73101802,4873182.02360779,19539,,,,5440,5440,1998/10/26 00:00:00+00,SUMMERDALE AVE & TYSON AVE,,
-8357592.67226551,4873329.20079024,19540,,,,5291,5291,1998/10/23 00:00:00+00,ALGON AVE & TYSON AVE,,
-8357453.45789126,4873519.26175954,19541,,,,5074,5074,1998/10/26 00:00:00+00,ALGON AVE & PRINCETON AVE,,
-8357254.34329975,4873374.08839905,19542,,,,5218,5218,1998/10/26 00:00:00+00,PRINCETON AVE & SUMMERDALE AVE,,
-8357653.42829223,4873243.230148,19543,,,,5382,5382,1998/10/23 00:00:00+00,ALGON AVE & DISSTON ST,,
-8357519.52173793,4873428.35080989,19544,,,,27546,5171,1998/10/26 00:00:00+00,ALGON AVE & BRIGHTON ST,,
-8357193.67378881,4873877.89859002,19545,,,,4693,4693,1998/10/26 00:00:00+00,ALGON AVE & ENGLEWOOD ST,,
-8359352.10224503,4874232.2300358,19546,,,,4377,4377,1998/10/26 00:00:00+00,LONGSHORE AVE & MARTINS MILL RD,,
-8359261.85909902,4874217.58277307,19547,,,,4386,4386,1998/10/26 00:00:00+00,LONGSHORE AVE & SHELBOURNE ST,,
-8359131.02978433,4874189.31243142,19548,,,,4412,4412,1998/10/26 00:00:00+00,LONGSHORE AVE & OAKLEY ST,,
-8358882.27954824,4874117.80600383,19549,,,,4491,4491,1998/10/26 00:00:00+00,DISSTON ST & RISING SUN AVE,,
-8359261.74304275,4874007.2164932,19550,,,,4640,4640,1998/10/26 00:00:00+00,KNORR ST & MARTINS MILL RD,,
-8359246.98615963,4873846.8515942,19551,,,,4792,4792,1998/10/26 00:00:00+00,KERPER ST & MARTINS MILL RD,,
-8356262.54488722,4871822.29286103,19552,,,,7280,7280,1998/10/26 00:00:00+00,BUSTLETON AVE & HARBISON AVE,,
-8356141.69004605,4871736.68782613,19553,,,,7394,7394,1998/10/26 00:00:00+00,BRADFORD ST & KNORR ST,,
-8357084.00890034,4871315.35905994,19554,,,,7981,7981,1998/10/23 00:00:00+00,LEVICK ST & SYLVESTER ST,,
-8357217.45630687,4871135.16167681,19555,,,,8211,8211,1998/10/26 00:00:00+00,ROBBINS ST & SYLVESTER ST,,
-8356395.07382418,4871646.06612927,19556,,,,7526,7526,1998/10/26 00:00:00+00,BUSTLETON AVE & UNRUH AVE,,
-8356224.91688301,4871638.57269001,19557,,,,7519,7519,1998/10/26 00:00:00+00,BRADFORD ST & HARBISON AVE,,
-8357284.98560522,4871602.19692763,19558,,,,7625,7625,1998/10/26 00:00:00+00,ELBRIDGE ST & LARGE ST,,
-8357348.52879604,4871508.13814595,19559,,,,7757,7757,1998/10/26 00:00:00+00,LARGE ST & LEVICK ST,,
-8357414.20493802,4871417.32539243,19560,,,,7873,7873,1998/10/26 00:00:00+00,LARGE ST & STIRLING ST,,
-8356723.45931597,4873689.84528465,19561,,,,4877,4877,1998/10/26 00:00:00+00,COTTMAN AVE & FRONTENAC ST,,
-8356657.91494968,4873641.05134306,19562,,,,4918,4918,1998/10/26 00:00:00+00,COTTMAN AVE & SHISLER ST,,
-8356587.77395137,4873588.89767483,19563,,,,4970,4970,1998/10/26 00:00:00+00,BELDEN ST & COTTMAN AVE,,
-8357635.01864354,4873509.18968157,19564,,,,5093,5093,1998/10/26 00:00:00+00,BRIGHTON ST & DORCAS ST,,
-8357523.73022842,4873422.27028472,19565,,,,5171,5171,1998/10/26 00:00:00+00,ALGON AVE & BRIGHTON ST,,
-8357529.0050819,4873648.98017259,19566,,,,4944,4944,1998/10/26 00:00:00+00,DORCAS ST & FRIENDSHIP ST,,
-8357122.26956711,4875075.4894739,19567,,,,3529,3529,1998/10/26 00:00:00+00,DUNGAN RD & NAPFLE AVE,,
-8356992.74198462,4875011.86996672,19568,,,,3577,3577,1998/10/26 00:00:00+00,NAPFLE AVE & WHITAKER AVE,,
-8356741.03756976,4874931.81771839,19569,,,,3636,3636,1998/10/26 00:00:00+00,NAPFLE AVE & PENNWAY ST,,
-8357189.51712596,4874985.41571694,19570,,,,3609,3609,1998/10/26 00:00:00+00,DUNGAN RD & FAUNCE ST,,
-8356870.77931671,4874752.73908703,19571,,,,3800,3800,1998/10/26 00:00:00+00,FAUNCE ST & PENNWAY ST,,
-8356931.58764456,4874798.59663629,19572,,,,3770,3770,1998/10/26 00:00:00+00,FAUNCE ST & LINDA PL,,
-8356886.26344225,4874867.97722135,19573,,,,3700,3700,1998/10/26 00:00:00+00,LINDA PL & CUL DE SAC NORTH,,
-8357128.71875331,4874802.99782309,19574,,,,3773,3773,1998/10/26 00:00:00+00,OAKMONT ST & WHITAKER AVE,,
-8357062.28809496,4874892.53946746,19575,,,,3684,3684,1998/10/26 00:00:00+00,FAUNCE ST & WHITAKER AVE,,
-8357258.51491349,4874898.44685932,19576,,,,3682,3682,1998/10/26 00:00:00+00,DUNGAN RD & OAKMONT ST,,
-8356637.35591315,4874855.45517909,19577,,,,3705,3705,1998/10/26 00:00:00+00,DORCAS ST & NAPFLE AVE,,
-8356468.48536664,4874462.933267,19578,,,,4056,4034,1998/10/26 00:00:00+00,FAUNCE ST & SUMMERDALE AVE,,
-8356617.05351776,4874673.43828778,19579,,,,3860,3860,1998/10/26 00:00:00+00,AFTON ST & ALGON AVE,,
-8356668.12079121,4874605.85778027,19580,,,,3923,3923,1998/10/26 00:00:00+00,ALGON AVE & FAUNCE ST,,
-8356765.32457312,4874678.76620072,19581,,,,3861,3861,1998/10/26 00:00:00+00,DORCAS ST & FAUNCE ST,,
-8356896.71489769,4874496.53375223,19582,,,,4038,4038,1998/10/26 00:00:00+00,DORCAS ST & SHELMIRE AVE,,
-8356800.99429384,4874426.09336414,19583,,,,4095,4095,1998/10/26 00:00:00+00,ALGON AVE & SHELMIRE AVE,,
-8357192.75837711,4874713.41566194,19584,,,,3836,3836,1998/10/26 00:00:00+00,SHELMIRE AVE & WHITAKER AVE,,
-8357394.76874362,4874720.20190987,19585,,,,3829,3829,1998/10/26 00:00:00+00,DUNGAN RD & VISTA ST,,
-8357464.99324826,4874632.05003979,19586,,,,3920,3920,1998/10/26 00:00:00+00,BLEIGH AVE & DUNGAN RD,,
-8356937.26230496,4874665.6978535,19587,,,,3878,3878,1998/10/26 00:00:00+00,OAKMONT ST & PENNWAY ST,,
-8357259.123771,4874621.14003851,19588,,,,3929,3929,1998/10/26 00:00:00+00,VISTA ST & WHITAKER AVE,,
-8357325.38615848,4874530.47258036,19589,,,,4016,4016,1998/10/26 00:00:00+00,BLEIGH AVE & WHITAKER AVE,,
-8357550.43204363,4874695.59542874,19590,,,,3867,3867,1998/10/26 00:00:00+00,BLEIGH AVE & MONTOUR ST,,
-8358383.81642195,4874172.11341152,19591,,,,4396,4396,1998/10/26 00:00:00+00,LAWNDALE ST & PRINCETON AVE,,
-8358274.47695482,4874115.69594333,19592,,,,4472,4472,1998/10/26 00:00:00+00,PRINCETON AVE & TABOR AVE,,
-8358422.09229938,4874505.55352711,19593,,,,4057,4057,1998/10/26 00:00:00+00,OXFORD AVE & SAINT VINCENT ST,,
-8358339.04072646,4874443.7238763,19594,,,,4123,4123,1998/10/26 00:00:00+00,BINGHAM ST & SAINT VINCENT ST,,
-8358239.74953287,4874371.25925322,19595,,,,4195,4195,1998/10/26 00:00:00+00,LAWNDALE ST & SAINT VINCENT ST,,
-8358141.22456144,4874299.80073042,19596,,,,4274,4274,1998/10/26 00:00:00+00,SAINT VINCENT ST & TABOR AVE,,
-8358023.74447286,4874671.12191426,19597,,,,3904,3904,1998/10/26 00:00:00+00,COTTMAN AVE & LAWNDALE ST,,
-8357528.03658225,4874551.39041308,19598,,,,3993,3993,1998/10/26 00:00:00+00,DUNGAN RD & TUDOR ST,,
-8357585.55699536,4874475.03514367,19599,,,,4066,4066,1998/10/26 00:00:00+00,ALDINE ST & DUNGAN RD,,
-8357653.43234164,4874390.72658155,19600,,,,4153,4153,1998/10/26 00:00:00+00,COTTMAN AVE & DUNGAN RD,,
-8357924.0287699,4874597.76059548,19601,,,,3965,3965,1998/10/26 00:00:00+00,COTTMAN AVE & TABOR AVE,,
-8357828.34271486,4874523.26737967,19602,,,,4036,4036,1998/10/26 00:00:00+00,CLARIDGE ST & COTTMAN AVE,,
-8357382.96243144,4874447.9421519,19603,,,,4092,4092,1998/10/26 00:00:00+00,TUDOR ST & WHITAKER AVE,,
-8357440.42578959,4874369.65906057,19604,,,,4171,4171,1998/10/26 00:00:00+00,ALDINE ST & WHITAKER AVE,,
-8357504.02091326,4874281.14852623,19605,,,,4269,4269,1998/10/26 00:00:00+00,COTTMAN AVE & WHITAKER AVE,,
-8357620.31343129,4874364.75834253,19606,,,,4180,4153,1998/10/26 00:00:00+00,COTTMAN AVE & DUNGAN RD,,
-8357068.30939907,4874483.1469871,19607,,,,4046,4046,1998/10/26 00:00:00+00,PENNWAY ST & VISTA ST,,
-8357192.33664931,4874308.25297385,19608,,,,4236,4236,1998/10/26 00:00:00+00,PENNWAY ST & TUDOR ST,,
-8357133.60388473,4874391.94241323,19609,,,,4135,4135,1998/10/26 00:00:00+00,BLEIGH AVE & PENNWAY ST,,
-8357026.98964847,4874314.57150388,19610,,,,4224,4224,1998/10/26 00:00:00+00,BLEIGH AVE & DORCAS ST,,
-8356931.7341067,4874245.33235547,19611,,,,4288,4288,1998/10/26 00:00:00+00,ALGON AVE & BLEIGH AVE,,
-8357210.30994109,4874058.4240026,19612,,,,4510,4510,1998/10/26 00:00:00+00,COTTMAN AVE & DORCAS ST,,
-8357116.87108582,4873987.27421678,19613,,,,4585,4585,1998/10/26 00:00:00+00,ALGON AVE & COTTMAN AVE,,
-8357314.59394727,4874136.93681469,19614,,,,4401,4401,1998/10/26 00:00:00+00,COTTMAN AVE & PENNWAY ST,,
-8357249.26505375,4874231.58366026,19615,,,,4308,4308,1998/10/26 00:00:00+00,ALDINE ST & PENNWAY ST,,
-8358173.92180524,4874044.32313038,19616,,,,4554,4554,1998/10/26 00:00:00+00,CLARIDGE ST & PRINCETON AVE,,
-8358075.2895339,4873970.45818493,19617,,,,4635,4635,1998/10/26 00:00:00+00,MONTOUR ST & PRINCETON AVE,,
-8358041.52361938,4874225.84483279,19618,,,,4333,4333,1998/10/26 00:00:00+00,CLARIDGE ST & SAINT VINCENT ST,,
-8357729.59191831,4874448.33532816,19619,,,,4101,4101,1998/10/26 00:00:00+00,COTTMAN AVE & MONTOUR ST,,
-8357942.45950559,4874155.7315043,19620,,,,4411,4411,1998/10/26 00:00:00+00,MONTOUR ST & SAINT VINCENT ST,,
-8357829.37429338,4874073.9135725,19621,,,,4512,4512,1998/10/26 00:00:00+00,DUNGAN RD & SAINT VINCENT ST,,
-8357715.27676451,4873991.19368167,19622,,,,4600,4600,1998/10/26 00:00:00+00,SAINT VINCENT ST & WHITAKER AVE,,
-8357962.17054255,4873889.80315253,19623,,,,4716,4716,1998/10/26 00:00:00+00,DUNGAN RD & PRINCETON AVE,,
-8358140.91842256,4873880.52223126,19624,,,,4725,4725,1998/10/26 00:00:00+00,BRIGHTON ST & MONTOUR ST,,
-8358338.27201524,4874025.84694762,19625,,,,4581,4581,1998/10/26 00:00:00+00,BRIGHTON ST & TABOR AVE,,
-8357847.05412222,4873806.12904244,19626,,,,4785,4785,1998/10/26 00:00:00+00,PRINCETON AVE & WHITAKER AVE,,
-8357654.75248731,4873666.55763024,19627,,,,4926,4926,1998/10/26 00:00:00+00,PENNWAY ST & PRINCETON AVE,,
-8357913.4360105,4873716.99479496,19628,,,,4878,4878,1998/10/23 00:00:00+00,BRIGHTON ST & WHITAKER AVE,,
-8357720.93804601,4873575.87765376,19629,,,,5021,5021,1998/10/23 00:00:00+00,BRIGHTON ST & PENNWAY ST,,
-8357522.72013018,4873850.13414955,19630,,,,4745,4745,1998/10/26 00:00:00+00,PENNWAY ST & SAINT VINCENT ST,,
-8357780.43289247,4873898.47108035,19631,,,,4690,4690,1998/10/26 00:00:00+00,FRIENDSHIP ST & WHITAKER AVE,,
-8357587.97252975,4873758.89057921,19632,,,,4838,4838,1998/10/26 00:00:00+00,FRIENDSHIP ST & PENNWAY ST,,
-8356816.46594307,4873906.41560164,19633,,,,4664,4664,1998/10/26 00:00:00+00,GLENDALE AVE & TEESDALE ST,,
-8358273.19147829,4873695.4869035,19634,,,,4908,4908,1998/10/26 00:00:00+00,DISSTON ST & MONTOUR ST,,
-8358518.6191085,4873853.48297895,19635,,,,4765,4765,1998/10/26 00:00:00+00,OXFORD AVE & TABOR AVE,,
-8358935.14174031,4874045.57718353,19636,,,,4580,4580,1998/10/26 00:00:00+00,LONGSHORE AVE & RISING SUN AVE,,
-8358681.71345603,4873971.27441582,19637,,,,4648,4648,1998/10/26 00:00:00+00,BINGHAM ST & DISSTON ST,,
-8358509.48722239,4874101.64655915,19638,,,,4505,4505,1998/10/26 00:00:00+00,BRIGHTON ST & OXFORD AVE,,
-8358739.68708685,4873888.49693713,19639,,,,4737,4737,1998/10/26 00:00:00+00,BINGHAM ST & LONGSHORE AVE,,
-8358803.67326202,4873800.46403156,19640,,,,4828,4828,1998/10/26 00:00:00+00,BINGHAM ST & GLENVIEW ST,,
-8359007.31553198,4873949.47730581,19641,,,,4685,4685,1998/10/26 00:00:00+00,GLENVIEW ST & RISING SUN AVE,,
-8358572.45883583,4873768.1432935,19642,,,,4850,4850,1998/10/26 00:00:00+00,LONGSHORE AVE & OXFORD AVE,,
-8358409.8743342,4873922.04478082,19643,,,,4692,4692,1998/10/26 00:00:00+00,TABOR AVE & TYSON AVE,,
-8357988.56223918,4873205.31763011,19644,,,,5439,5439,1998/10/26 00:00:00+00,GLENVIEW ST & PENNWAY ST,,
-8357917.06905177,4873304.62722529,19645,,,,5333,5333,1998/10/26 00:00:00+00,LONGSHORE AVE & PENNWAY ST,,
-8358180.67014424,4873347.87996582,19646,,,,5294,5294,1998/10/26 00:00:00+00,GLENVIEW ST & WHITAKER AVE,,
-8358108.36209324,4873445.27131435,19647,,,,5163,5163,1998/10/26 00:00:00+00,LONGSHORE AVE & WHITAKER AVE,,
-8358046.51456349,4873530.15154325,19648,,,,5075,5075,1998/10/26 00:00:00+00,DISSTON ST & WHITAKER AVE,,
-8357854.13917067,4873389.16242756,19649,,,,5221,5221,1998/10/23 00:00:00+00,DISSTON ST & PENNWAY ST,,
-8358335.39167092,4873610.6954027,19650,,,,5002,5002,1998/10/26 00:00:00+00,LONGSHORE AVE & MONTOUR ST,,
-8358239.09822967,4873261.99625948,19651,,,,5391,5391,1998/10/26 00:00:00+00,KNORR ST & WHITAKER AVE,,
-8358407.34139174,4873511.56603263,19652,,,,5108,5108,1998/10/26 00:00:00+00,GLENVIEW ST & MONTOUR ST,,
-8358465.80154865,4873426.38498179,19653,,,,5203,5203,1998/10/26 00:00:00+00,KNORR ST & MONTOUR ST,,
-8358624.01372015,4873669.04765024,19654,,,,4951,4951,1998/10/26 00:00:00+00,GLENVIEW ST & OXFORD AVE,,
-8358603.20508603,4873530.73236044,19655,,,,5095,5095,1998/10/26 00:00:00+00,KNORR ST & OXFORD AVE,,
-8358534.41100367,4873339.83211734,19656,,,,5315,5315,1998/10/26 00:00:00+00,MONTOUR ST & OXFORD AVE,,
-8358666.19145695,4873572.53238302,19657,,,,5054,5054,1998/10/26 00:00:00+00,KNORR ST & TABOR AVE,,
-8358736.32125128,4873473.18386535,19658,,,,5152,5152,1998/10/26 00:00:00+00,KERPER ST & TABOR AVE,,
-8358774.15988177,4873420.13915885,19659,,,,5212,5212,1998/10/26 00:00:00+00,TABOR AVE & UNRUH AVE,,
-8358796.50939748,4873391.75335439,19660,,,,5261,5212,1998/10/26 00:00:00+00,TABOR AVE & UNRUH AVE,,
-8359848.27606308,4873782.20177312,19661,,,,4873,4873,1998/10/26 00:00:00+00,GILHAM ST & NEWTOWN AVE,,
-8359785.26426046,4873737.15592238,19662,,,,4910,4910,1998/10/26 00:00:00+00,GILHAM ST & HASBROOK AVE,,
-8359844.29750607,4873658.54035195,19663,,,,4996,4996,1998/10/26 00:00:00+00,HASBROOK AVE & HELLERMAN ST,,
-8359626.80620992,4873498.80310644,19664,,,,5150,5150,1998/10/26 00:00:00+00,HELLERMAN ST & OAKLEY ST,,
-8359897.51315883,4873589.34312788,19665,,,,5076,5076,1998/10/26 00:00:00+00,HASBROOK AVE & PASSMORE ST,,
-8359958.50041532,4873636.05338624,19666,,,,5024,5024,1998/10/26 00:00:00+00,NEWTOWN AVE & PASSMORE ST,,
-8360003.00572089,4873675.85534763,19667,,,,4969,4969,1998/10/26 00:00:00+00,PASSMORE ST & CUL DE SAC WEST,,
-8359956.6753811,4873506.1601521,19668,,,,5153,5153,1998/10/26 00:00:00+00,ELBRIDGE ST & HASBROOK AVE,,
-8360104.93795078,4873632.1315259,19669,,,,5040,5040,1998/10/26 00:00:00+00,ELBRIDGE ST & NEWTOWN AVE,,
-8360169.85921549,4873581.65313438,19670,,,,5091,5091,1998/10/26 00:00:00+00,LEVICK ST & NEWTOWN AVE,,
-8360112.76264831,4873534.31914609,19671,,,,5132,5132,1998/10/26 00:00:00+00,LEVICK ST & NEWTOWN AVE,,
-8359787.09558767,4873510.46553397,19672,,,,5145,5145,1998/10/26 00:00:00+00,PASSMORE ST & SHELBOURNE ST,,
-8359664.53777678,4873897.35118447,19673,,,,4757,4757,1998/10/26 00:00:00+00,FANSHAWE ST & HASBROOK AVE,,
-8359450.97519895,4873740.63911179,19674,,,,4897,4897,1998/10/26 00:00:00+00,FANSHAWE ST & OAKLEY ST,,
-8359723.90878392,4873818.09370445,19675,,,,4831,4831,1998/10/26 00:00:00+00,HASBROOK AVE & MAGEE AVE,,
-8359511.40551004,4873662.22463286,19676,,,,4984,4984,1998/10/26 00:00:00+00,MAGEE AVE & OAKLEY ST,,
-8359325.50535621,4873525.63818674,19677,,,,5118,5118,1998/10/26 00:00:00+00,MAGEE AVE & RISING SUN AVE,,
-8359386.92805902,4873445.93415883,19678,,,,5207,5207,1998/10/26 00:00:00+00,GILHAM ST & RISING SUN AVE,,
-8359569.47862129,4873580.35799973,19679,,,,5066,5066,1998/10/26 00:00:00+00,GILHAM ST & OAKLEY ST,,
-8359387.88031031,4873948.37650078,19680,,,,4676,4676,1998/10/26 00:00:00+00,KERPER ST & DEAD END WEST,,
-8359332.18781749,4873906.96426539,19681,,,,4731,4731,1998/10/26 00:00:00+00,KERPER ST & OAKLEY ST,,
-8359393.44771309,4873823.37729426,19682,,,,4818,4818,1998/10/26 00:00:00+00,OAKLEY ST & UNRUH AVE,,
-8359070.55504647,4873868.93113201,19683,,,,4775,4775,1998/10/26 00:00:00+00,KNORR ST & RISING SUN AVE,,
-8359144.16129128,4873771.00110457,19684,,,,4871,4871,1998/10/26 00:00:00+00,KERPER ST & RISING SUN AVE,,
-8359590.46415782,4873970.13868676,19685,,,,4677,4677,1998/10/26 00:00:00+00,HASBROOK AVE & UNRUH AVE,,
-8359266.4164676,4873608.04071946,19686,,,,5030,5030,1998/10/26 00:00:00+00,FANSHAWE ST & RISING SUN AVE,,
-8359218.11722595,4873674.35825372,19687,,,,4956,4956,1998/10/26 00:00:00+00,MARTINS MILL RD & RISING SUN AVE,,
-8358995.43392316,4873535.73224933,19688,,,,5104,5104,1998/10/26 00:00:00+00,BINGHAM ST & UNRUH AVE,,
-8359201.20104619,4873557.92626132,19689,,,,5078,5078,1998/10/26 00:00:00+00,FANSHAWE ST & MARTINS MILL RD,,
-8358863.74494219,4873718.20590885,19690,,,,4911,4911,1998/10/26 00:00:00+00,BINGHAM ST & KNORR ST,,
-8358935.93728252,4873618.70885094,19691,,,,5014,5014,1998/10/26 00:00:00+00,BINGHAM ST & KERPER ST,,
-8359054.59389211,4873452.22038823,19692,,,,5189,5189,1998/10/26 00:00:00+00,BINGHAM ST & FANSHAWE ST,,
-8359182.1729978,4873421.86249418,19693,,,,5234,5234,1998/10/26 00:00:00+00,MAGEE AVE & MARTINS MILL RD,,
-8359111.49063836,4873371.82707588,19694,,,,5296,5296,1998/10/26 00:00:00+00,BINGHAM ST & MAGEE AVE,,
-8356188.62874132,4871918.74298516,19695,,,,7130,7130,1998/10/23 00:00:00+00,BUSTLETON AVE & GLENVIEW ST,,
-8356141.57517433,4871281.61764007,19696,,,,7970,7970,1998/10/27 00:00:00+00,HARBISON AVE & E ROOSEVELT BLVD,,
-8356135.96195338,4871263.25319855,19697,,,,8002,7970,1998/10/27 00:00:00+00,HARBISON AVE & E ROOSEVELT BLVD,,
-8356126.93127975,4871220.9400449,19698,,,,8061,7970,1998/10/27 00:00:00+00,HARBISON AVE & E ROOSEVELT BLVD,,
-8359830.68260939,4873798.82904323,19699,,,,4845,4845,1998/10/27 00:00:00+00,NEWTOWN AVE & DEAD END NORTH,,
-8360273.67145649,4863271.58436782,19700,,,,16314,16314,1998/07/22 00:00:00+00,NB DELAWARE EXPY & DELAWARE EXPY RAMP A,,
-8366221.63905666,4861103.11495135,19701,,,,27550,27550,1998/11/03 00:00:00+00,N 11TH ST & BROWN ST,,
-8366024.84841382,4861199.8007475,19702,,,,27552,27552,1998/11/03 00:00:00+00,N 10TH ST & PARRISH ST,,
-8366051.48741968,4861038.48317437,19703,,,,19235,19235,1998/09/22 00:00:00+00,N 10TH ST & BROWN ST,,
-8365858.57309424,4861147.1250669,19704,,,,27553,27553,1998/11/03 00:00:00+00,N 9TH ST & PARRISH ST,,
-8366196.11734241,4861254.05514062,19705,,,,27551,27551,1998/11/03 00:00:00+00,N 11TH ST & PARRISH ST,,
-8366145.01487908,4861559.67824832,19706,,,,27591,27591,1998/11/05 00:00:00+00,N 11TH ST & CAMBRIDGE ST,,
-8365801.54682825,4860626.58721065,19707,,,,27605,27605,1998/11/06 00:00:00+00,PERTH PL & WALKWAY CONNECTOR,,
-8365824.700667,4860494.6773107,19708,,,,27606,27606,1998/11/06 00:00:00+00,PERTH PL & DEAD END,,
