the_geom,the_geom_webmercator,street,city,state,latitude,longitude,district_number,block,side,lat,lng
0101000020E61000003C9C0C0340C952C0F0C0161476F84340,0101000020110F00000DEB46C2FEE85FC15CC226D28A875241,N 63RD ST,Philadelphia, PA,39.941103469,-75.144531977,3,100,E/S,39.94110346900004,-75.14453197699999
0101000020E6100000A00B709575CC52C0C8CC04E447FB4340,0101000020110F000037A8044872EE5FC198176F85AA8A5241,BRANDYWINE ST,Philadelphia, PA,39.96313143,-75.194676742,6,2000,N/S,39.96313143000003,-75.19467674199996
0101000020E61000001C5ECBBC59CB52C068AB5D43CBF44340,0101000020110F00006E38CF2390EC5FC1E33128167B835241,PACKER AVE,Philadelphia, PA,39.9124530990001,-75.177352141,28,1600,N/S,39.91245309900006,-75.17735214099997
0101000020E61000007CDB01413AC952C0A058877372F84340,0101000020110F0000CCE577FAF4E85FC154678FCD86875241,S 02ND ST,Philadelphia, PA,39.940992776,-75.1441805379999,5,300,B/S,39.94099277600003,-75.14418053799994
0101000020E6100000D8E5DF577ACA52C08802751E63F54340,0101000020110F0000D9A0ACAE14EB5FC11FBE9E3C23845241,HUTCHINSON ST,Philadelphia, PA,39.917087371,-75.16371724,10,100,W/S,39.91708737100004,-75.16371723999998
0101000020E6100000CC315DDE95CB52C02097C09957F64340,0101000020110F0000D7255647F6EC5FC13FD2C5F931855241,JACKSON ST,Philadelphia, PA,39.924548358,-75.181022254,24,1000,B/S,39.92454835800004,-75.18102225399997
0101000020E6100000CC9DFDD4FACA52C0383A807BE7F54340,0101000020110F00006226F1EEEEEB5FC11E65F8CFB5845241,CARLISLE ST,Philadelphia, PA,39.921126783,-75.1715595699999,16,3700,B/S,39.921126783000034,-75.17155956999994
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,0101000020110F000073A180EAF4E85FC18EA59DC988875241,N 15TH ST,Philadelphia, PA,39.941047451,-75.1441782969999,6,100,W/S,39.94104745100003,-75.14417829699994
0101000020E6100000CCC7434C3AC952C060C6794474F84340,0101000020110F00004F22970DF5E85FC1162598D088875241,N 21TH ST,Philadelphia, PA,39.941048202,-75.144183222,14,5700,E/S,39.94104820200005,-75.14418322199998
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,1,2600,B/S,39.94401053300004,-75.17569125399996
0101000020E6100000D032400C6ECB52C08040E4BD02F84340,0101000020110F000001FC9BA3B2EC5FC16AB0FF0F0B875241,FEDERAL ST,Philadelphia, PA,39.9375836720001,-75.1785917879999,23,700,B/S,39.93758367200007,-75.17859178799995
0101000020E610000024EFAC7513CB52C0E05DB1D0D8F84340,0101000020110F0000D46715C418EC5FC1BD535E32F8875241,KATER ST,Philadelphia, PA,39.944116675,-75.173062724,1,2200,N/S,39.94411667500003,-75.17306272399998
0101000020E6100000405EB3B5EEC752C0489EA29216FD4340,0101000020110F0000561E38D1C1E65FC14A06E143AB8C5241,GAUL ST,Philadelphia, PA,39.9772513670001,-75.1239446879999,25,2200,B/S,39.977251367000065,-75.12394468799994
0101000020E61000000085DD2424C852C0508B0605B2FC4340,0101000020110F0000132AA8941CE75FC124DFBDD23B8C5241,E BERKS,Philadelphia, PA,39.9741827280001,-75.127206055,10,1100,B/S,39.97418272800007,-75.12720605499999
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,0101000020110F000017F63E48F5E85FC1352508DD86875241,N 16TH ST,Philadelphia, PA,39.940994441,-75.1441914549999,16,3400,B/S,39.94099444100004,-75.14419145499994
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,4,1200,N/S,39.954024340000046,-75.23027049599995
0101000020E6100000F0CFF28D3FC952C040F6831F74F84340,0101000020110F0000919C5EFBFDE85FC1FB09A7A788875241,S 58TH ST,Philadelphia, PA,39.941043796,-75.1445040579999,2,2100,E/S,39.94104379600003,-75.14450405799994
0101000020E6100000CC9DFDD4FACA52C0383A807BE7F54340,0101000020110F00006226F1EEEEEB5FC11E65F8CFB5845241,CARLISLE ST,Philadelphia, PA,39.921126783,-75.1715595699999,16,3400,W/S,39.921126783000034,-75.17155956999994
0101000020E6100000906E133A84C852C08074D39B0EFC4340,0101000020110F000075887EC9BFE75FC1DC3935BA868B5241,DAY ST,Philadelphia, PA,39.9691958220001,-75.1330704869999,10,1100,W/S,39.969195822000074,-75.13307048699994
0101000020E610000018E657B57CCC52C01062C8336DFB4340,0101000020110F000079031B627EEE5FC138A4AFDDD38A5241,MT VERNON ST,Philadelphia, PA,39.964270089,-75.195111595,6,2100,B/S,39.964270089000024,-75.19511159499996
0101000020E6100000B47D765DABCB52C058B1D0F2AFF64340,0101000020110F0000A853E7CA1AED5FC1416CC2D193855241,MCKEAN ST,Philadelphia, PA,39.9272445220001,-75.182334295,24,1200,B/S,39.92724452200008,-75.18233429499998
0101000020E610000010DD1D93F1CE52C0A8E52E2C39FB4340,0101000020110F00001E866F93AAF25FC12AD65D369A8A5241,ARCH ST,Philadelphia, PA,39.962682269,-75.233494548,6,2200,B/S,39.96268226900003,-75.23349454799995
0101000020E61000002017D92498CC52C0D0668E7FFBFA4340,0101000020110F00002E253CFCACEE5FC127E795DF558A5241,BARING ST,Philadelphia, PA,39.9608001180001,-75.196786129,3,3400,B/S,39.960800118000066,-75.19678612899997
0101000020E610000000DC089834CF52C0A07482A05DF94340,0101000020110F00002DF02F6A1CF35FC1489EB0538B885241,MONTROSE ST,Philadelphia, PA,39.9481697690001,-75.237585076,1,1500,N/S,39.94816976900006,-75.23758507599996
0101000020E6100000B803E668A8CE52C0C03506C3D7FA4340,0101000020110F0000157A464C2EF25FC1F8CAA9462E8A5241,LUDLOW ST,Philadelphia, PA,39.9597095280001,-75.2290289159999,2,4000,S/S,39.959709528000076,-75.22902891599995
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,LOMBARD ST,Philadelphia, PA,39.9458556920001,-75.174716487,1,2600,S/S,39.945855692000066,-75.17471648699996
0101000020E6100000D8100CB520CC52C0802211E58E014440,0101000020110F0000F30C291CE2ED5FC178886BDB9F915241,CONRAD ST,Philadelphia, PA,40.0121733030001,-75.18949629,8,3500,W/S,40.012173303000054,-75.18949628999997
0101000020E610000000DC089834CF52C0A07482A05DF94340,0101000020110F00002DF02F6A1CF35FC1489EB0538B885241,MONTROSE ST,Philadelphia, PA,39.9481697690001,-75.237585076,1,2200,N/S,39.94816976900006,-75.23758507599996
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,CHRISTIAN ST,Philadelphia, PA,39.949027147,-75.240329865,1,1500,B/S,39.94902714700004,-75.24032986499998
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,0101000020110F00005BE7700054F25FC11008496E88895241,SPRUCE ST,Philadelphia, PA,39.9551416310001,-75.2303837109999,5,600,S/S,39.95514163100006,-75.23038371099994
0101000020E610000090265F8213CC52C0608ED69F24024440,0101000020110F000050DE23B1CBED5FC140CA16E545925241,MIDVALE AVE,Philadelphia, PA,40.016742687,-75.188690751,8,3701-3705,N/S,40.01674268700003,-75.18869075099997
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,5,500,N/S,39.954024340000046,-75.23027049599995
0101000020E6100000CC2697310BCB52C0401E91C1DA004440,0101000020110F0000543DB3B90AEC5FC12F19E61CD8905241,WESTMORLAND ST,Philadelphia, PA,40.006675907,-75.17255821,16,1600,B/S,40.006675907000044,-75.17255820999998
0101000020E6100000DCF8F6883AC952C0984F7B8972F84340,0101000020110F0000C603B274F5E85FC11BC9E0E586875241,S 24TH ST,Philadelphia, PA,39.940995393,-75.144197694,1,400,B/S,39.94099539300004,-75.14419769399996
0101000020E610000010082F526CC952C0885442FEB9014440,0101000020110F0000E67ABB054AE95FC1C8AC07A6CF915241,OLD YORK RD,Philadelphia, PA,40.0134885620001,-75.147236391,11,4800,E/S,40.01348856200008,-75.14723639099998
0101000020E6100000B424FB782CCF52C038E3A34E4BFA4340,0101000020110F0000869EB49E0EF35FC1B0572FA792895241,DELANCEY ST,Philadelphia, PA,39.9554231930001,-75.237089391,1,2000,S/S,39.95542319300006,-75.23708939099998
0101000020E610000048E68BCFFACD52C0D0325313AAFB4340,0101000020110F0000FAB52A6C07F15FC1F8021852178B5241,BROWN ST,Philadelphia, PA,39.9661277920001,-75.218433272,10,100,B/S,39.966127792000066,-75.21843327199997
0101000020E61000009CC443BF86CB52C040E54D558CF64340,0101000020110F00007980E297DCEC5FC16FB329606C855241,MERCY ST,Philadelphia, PA,39.92615763,-75.180099312,24,1200,S/S,39.926157630000034,-75.18009931199998
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,JOHNSON,Philadelphia, PA,39.952283116,-75.1624456449999,29,900,,39.95228311600005,-75.16244564499993
0101000020E610000054C68B27F0CA52C0D0EB2D8A03F64340,0101000020110F0000EE3EE9CBDCEB5FC144E826E2D4845241,S ROSEWOOD ST,Philadelphia, PA,39.921983025,-75.1709078659999,27,2100,E/S,39.92198302500003,-75.17090786599994
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,0101000020110F00005BE7700054F25FC11008496E88895241,SPRUCE ST,Philadelphia, PA,39.9551416310001,-75.2303837109999,4,1200,S/S,39.95514163100006,-75.23038371099994
0101000020E6100000F8C4FFF210C952C0D05BCD8BEAF94340,0101000020110F0000399273D1AEE85FC16CFAAE7227895241,N FRONT ST,Philadelphia, PA,39.9524702790001,-75.141659498,10,300,E/S,39.95247027900007,-75.14165949799997
0101000020E610000090265F8213CC52C0608ED69F24024440,0101000020110F000050DE23B1CBED5FC140CA16E545925241,MIDVALE AVE,Philadelphia, PA,40.016742687,-75.188690751,8,3700,N/S,40.01674268700003,-75.18869075099997
0101000020E610000084FD5FF403CE52C0182029730A034440,0101000020110F00005BB04CF416F15FC1269027C644935241,CRESSON ST,Philadelphia, PA,40.023756404,-75.218991369,15,4300,B/S,40.02375640400004,-75.21899136899998
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,N SHACKAMAXON,Philadelphia, PA,39.952283116,-75.1624456449999,10,1100,B/S,39.95228311600005,-75.16244564499993
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,N MARLBOROUGH,Philadelphia, PA,39.952283116,-75.1624456449999,10,1100,B/S,39.95228311600005,-75.16244564499993
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,CHRISTIAN ST,Philadelphia, PA,39.949027147,-75.240329865,1,1400,B/S,39.94902714700004,-75.24032986499998
0101000020E610000004ED353A50CB52C0D8934D47ADF84340,0101000020110F000051886CFC7FEC5FC1AD88E2F7C7875241,CLYMER ST,Philadelphia, PA,39.942788041,-75.1767716909999,22,1200,N/S,39.94278804100003,-75.17677169099994
0101000020E610000068E5B6613AC952C050B4807D72F84340,0101000020110F0000B7580632F5E85FC141D39BD886875241,S 12TH ST,Philadelphia, PA,39.9409939650001,-75.144188336,24,1900,B/S,39.940993965000075,-75.14418833599996
0101000020E6100000BC51860572CA52C01023896DB1FB4340,0101000020110F0000F6840F8C06EB5FC1A76CD6771F8B5241,N SYDENHAM ST,Philadelphia, PA,39.9663521690001,-75.163209325,16,3500,B/S,39.96635216900006,-75.16320932499997
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,LOMBARD ST,Philadelphia, PA,39.9458556920001,-75.174716487,5,300,S/S,39.945855692000066,-75.17471648699996
0101000020E6100000B0DB164E3AC952C0688C857772F84340,0101000020110F00003483B010F5E85FC14DB9FBD186875241,S 06TH ST,Philadelphia, PA,39.9409932520001,-75.144183657,24,1700,B/S,39.940993252000055,-75.14418365699999
0101000020E610000008E58C473AC952C08872867572F84340,0101000020110F0000F71D9505F5E85FC15590C5CF86875241,N 04TH ST,Philadelphia, PA,39.9409930140001,-75.144182098,10,600,B/S,39.94099301400007,-75.14418209799999
0101000020E61000009C0FFC93CBC852C088533D9EF8FB4340,0101000020110F0000A470FAFB38E85FC1AF53A05B6E8B5241,N HOWARD ST,Philadelphia, PA,39.968524723,-75.137425419,25,1200,B/S,39.96852472300003,-75.13742541899995
0101000020E61000009496D39621CB52C0E87BF490ADF84340,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,FITZWATER ST,Philadelphia, PA,39.9427968210001,-75.17392512,22,1000,B/S,39.94279682100006,-75.17392511999998
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,CHRISTIAN ST,Philadelphia, PA,39.949027147,-75.240329865,1,2300,B/S,39.94902714700004,-75.24032986499998
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,"PENN AVE &amp; ISLAND",Philadelphia, PA,39.952283116,-75.1624456449999,17,2600,B/S,39.95228311600005,-75.16244564499993
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,4,1100,N/S,39.954024340000046,-75.23027049599995
0101000020E61000007CF6A77D28CF52C0602075992CFB4340,0101000020110F0000089347DB07F35FC15B77C7478C8A5241,FILBERT ST,Philadelphia, PA,39.9622985670001,-75.236846365,3,4000- 4099,N/S,39.96229856700006,-75.23684636499996
0101000020E610000054EF6B823AC952C0B8357C8772F84340,0101000020110F0000A2CB9469F5E85FC126A0AAE386875241,N 22ND ST,Philadelphia, PA,39.9409951550001,-75.144196134,6,400,B/S,39.94099515500005,-75.14419613399997
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,S 03RD ST,Philadelphia, PA,39.9410459480001,-75.144168447,7,899,B/S,39.94104594800007,-75.14416844699997
0101000020E6100000CCC7434C3AC952C060C6794474F84340,0101000020110F00004F22970DF5E85FC1162598D088875241,N 21ST ST,Philadelphia, PA,39.941048202,-75.144183222,6,500,B/S,39.94104820200005,-75.14418322199998
0101000020E6100000A4429C84DBCB52C038FEABFE30024440,0101000020110F000054DECD956CED5FC11862F99C53925241,QUEEN LN,Philadelphia, PA,40.017120203,-75.185273316,8,3400,B/S,40.01712020300005,-75.18527331599995
0101000020E61000003C8BB473ABCF52C02896693BF3F84340,0101000020110F000023D2A54EE6F35FC118FAFE7515885241,WHARTON ST,Philadelphia, PA,39.944922854,-75.2448395979999,26,1600,B/S,39.944922854000026,-75.24483959799994
0101000020E610000038E5A1543AC952C048A6847972F84340,0101000020110F000057BBCD1BF5E85FC141E231D486875241,S 08TH ST,Philadelphia, PA,39.94099349,-75.144185217,4,500,W/S,39.94099349000004,-75.14418521699997
0101000020E610000050DD26533AC952C018CB944674F84340,0101000020110F0000E2E84919F5E85FC1EB3AEDD288875241,N 23RD ST,Philadelphia, PA,39.9410484530001,-75.144184864,17,700,B/S,39.941048453000064,-75.14418486399995
0101000020E610000084F7961EBFCA52C050C48ED8C4F54340,0101000020110F0000D0A1738189EB5FC1725FC0748F845241,S ISEMINGER ST,Philadelphia, PA,39.920069761,-75.167915008,23,1600,E/S,39.920069761000036,-75.16791500799997
0101000020E6100000845E6D2FC3CF52C0C81EECAA06FC4340,0101000020110F00007876DF9E0EF45FC14DEE61ED7D8B5241,CALLOWHILL ST,Philadelphia, PA,39.968953481,-75.246288163,6,1900,S/S,39.96895348100003,-75.24628816299997
0101000020E6100000845E6D2FC3CF52C0C81EECAA06FC4340,0101000020110F00007876DF9E0EF45FC14DEE61ED7D8B5241,CALLOWHILL ST,Philadelphia, PA,39.968953481,-75.246288163,6,1900,N/S,39.96895348100003,-75.24628816299997
0101000020E610000018E657B57CCC52C01062C8336DFB4340,0101000020110F000079031B627EEE5FC138A4AFDDD38A5241,MT VERNON,Philadelphia, PA,39.964270089,-75.195111595,3,3100,S/S,39.964270089000024,-75.19511159499996
0101000020E6100000905E577038CD52C0D881F17B77094440,0101000020110F00004B4D2643BDEF5FC17043ECE6659A5241,SHAWNEE ST,Philadelphia, PA,40.073958867,-75.2065697529999,21,8100,E/S,40.073958867000044,-75.20656975299994
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,22,1100,B/S,39.94401053300004,-75.17569125399996
0101000020E610000050DD26533AC952C018CB944674F84340,0101000020110F0000E2E84919F5E85FC1EB3AEDD288875241,N 23RD ST,Philadelphia, PA,39.9410484530001,-75.144184864,17,800,W/S,39.941048453000064,-75.14418486399995
0101000020E610000064FB6CF124CF52C0086325022FF44340,0101000020110F000010128FD401F35FC1E205C513CE825241,S 74TH,Philadelphia, PA,39.9076845820001,-75.236629826,31,3000,W/S,39.90768458200006,-75.23662982599996
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,0101000020110F000017F63E48F5E85FC1352508DD86875241,S 16TH ST,Philadelphia, PA,39.940994441,-75.1441914549999,1,799,E/S,39.94099444100004,-75.14419145499994
0101000020E6100000A4429C84DBCB52C038FEABFE30024440,0101000020110F000054DECD956CED5FC11862F99C53925241,QUEEN LN,Philadelphia, PA,40.017120203,-75.185273316,8,3200,N/S,40.01712020300005,-75.18527331599995
0101000020E61000007C8D9B4F7AC952C0D8CF38CDF5F74340,0101000020110F0000F72824C961E95FC1474DA9BAFC865241,QUEEN ST,Philadelphia, PA,39.9371887710001,-75.148090269,7,200,B/S,39.93718877100008,-75.14809026899997
0101000020E61000000C38AB3B3FC952C030217FD375F84340,0101000020110F00008EFA9B6FFDE85FC197C9998A8A875241,N 53RD ST,Philadelphia, PA,39.9410957690001,-75.144484441,3,99,B/S,39.94109576900007,-75.14448444099997
0101000020E610000024C9737DFFCC52C0C05B9C7529FB4340,0101000020110F00009E8970875CEF5FC1CA700FCD888A5241,GREEN ST,Philadelphia, PA,39.9622027410001,-75.203093875,6,1800,S/S,39.962202741000056,-75.20309387499998
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,0101000020110F00006666795EF5E85FC12C7774E186875241,N 20TH ST,Philadelphia, PA,39.9409949170001,-75.144194575,6,100,E/S,39.94099491700007,-75.14419457499997
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,"PENN AVE &amp; ISLAND",Philadelphia, PA,39.952283116,-75.1624456449999,6,2400,S/S,39.95228311600005,-75.16244564499993
0101000020E61000007C8D9B4F7AC952C0D8CF38CDF5F74340,0101000020110F0000F72824C961E95FC1474DA9BAFC865241,QUEEN ST,Philadelphia, PA,39.9371887710001,-75.148090269,7,UNIT,B/S,39.93718877100008,-75.14809026899997
0101000020E6100000BCDC75D611CC52C080E78C32DFFA4340,0101000020110F0000362C4ADAC8ED5FC19959D483368A5241,N NATRONA ST,Philadelphia, PA,39.959936446,-75.1885887289999,3,500,E/S,39.95993644600003,-75.18858872899995
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,0101000020110F00005BE7700054F25FC11008496E88895241,SPRUCE ST,Philadelphia, PA,39.9551416310001,-75.2303837109999,5,300,S/S,39.95514163100006,-75.23038371099994
0101000020E6100000C892F6C2C1CF52C030391F85C8084440,0101000020110F00006F46CB330CF45FC1AEA42BB8A3995241,BUTTONWOOD,Philadelphia, PA,40.068619385,-75.2462012679999,10,1300,S/S,40.068619385000034,-75.24620126799994
0101000020E6100000D4BFDFC088CF52C0381A605650F94340,0101000020110F0000F4D8435EABF35FC12737AC9A7C885241,WASHINGTON AVE,Philadelphia, PA,39.9477642030001,-75.242721766,33,100,S/S,39.94776420300008,-75.24272176599999
0101000020E61000009484B8303AC952C010FF113C74F84340,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,S 13TH ST,Philadelphia, PA,39.9410472000001,-75.144176655,22,600,B/S,39.94104720000007,-75.14417665499997
0101000020E610000038E5A1543AC952C048A6847972F84340,0101000020110F000057BBCD1BF5E85FC141E231D486875241,S 08TH ST,Philadelphia, PA,39.94099349,-75.144185217,22,1000,E/S,39.94099349000004,-75.14418521699997
0101000020E61000009C2A1E98B5CB52C0E0F5CC1140074440,0101000020110F0000D2DEF32A2CED5FC1EEE27237F0975241,CHEW AVE,Philadelphia, PA,40.0566427470001,-75.182958631,14,1400,B/S,40.05664274700007,-75.18295863099996
0101000020E61000007842C8DC09CE52C0E0C1CA9994FB4340,0101000020110F00001A8B46FD20F15FC1D0A11F86FF8A5241,FOLSOM ST,Philadelphia, PA,39.965472435,-75.219351955,17,2700,N/S,39.96547243500004,-75.21935195499998
0101000020E6100000CCC7434C3AC952C060C6794474F84340,0101000020110F00004F22970DF5E85FC1162598D088875241,N 21ST ST,Philadelphia, PA,39.941048202,-75.144183222,6,200,E/S,39.94104820200005,-75.14418322199998
0101000020E610000044C301AB85CB52C09044D85898F64340,0101000020110F00002C0FA2C2DAEC5FC14F524AAE79855241,EMILY ST,Philadelphia, PA,39.926524263,-75.180033447,27,1500,N/S,39.92652426300003,-75.18003344699997
0101000020E6100000A00B709575CC52C0C8CC04E447FB4340,0101000020110F000037A8044872EE5FC198176F85AA8A5241,BRANDYWINE ST,Philadelphia, PA,39.96313143,-75.194676742,10,1100,N/S,39.96313143000003,-75.19467674199996
0101000020E610000050780D50F3CA52C020023A4527FE4340,0101000020110F000068B03D29E2EB5FC173979F84D98D5241,PAGE ST,Philadelphia, PA,39.9855734380001,-75.171100629,9,1600,S/S,39.985573438000074,-75.17110062899997
0101000020E6100000EC9A326597C952C09077CF6DC1004440,0101000020110F0000DBA5393093E95FC1F7A4CE07BC905241,W TIOGA ST,Philadelphia, PA,40.0059029830001,-75.149865436,16,1400,B/S,40.005902983000055,-75.14986543599997
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,5,600,N/S,39.954024340000046,-75.23027049599995
0101000020E61000009802485686CA52C0C8ECCC7497F84340,0101000020110F0000F6AD110E29EB5FC1760B70CBAF875241,JUNIPER ST,Philadelphia, PA,39.9421220780001,-75.164449282,24,2500,W/S,39.94212207800007,-75.16444928199996
0101000020E610000050780D50F3CA52C020023A4527FE4340,0101000020110F000068B03D29E2EB5FC173979F84D98D5241,PAGE ST,Philadelphia, PA,39.9855734380001,-75.171100629,9,1500,S/S,39.985573438000074,-75.17110062899997
0101000020E61000000CD2A9E4E9C852C098DAA5BCFF024440,0101000020110F000019A7457A6CE85FC131CB86E438935241,W WYOMING AVE,Philadelphia, PA,40.023429471,-75.1392757089999,13,100,S/S,40.02342947100004,-75.13927570899995
0101000020E6100000C08F9FCA3FCB52C0E0CDEDA704F94340,0101000020110F0000DDD5691164EC5FC1436C54C328885241,NAUDAIN ST,Philadelphia, PA,39.9454545890001,-75.175768524,1,2400,N/S,39.945454589000065,-75.17576852399998
0101000020E610000078FD02A7E2CC52C0C83E701E19FB4340,0101000020110F000059109F8B2BEF5FC1C7AAD4B1768A5241,N SLOAN ST,Philadelphia, PA,39.9617040680001,-75.201333764,3,300,W/S,39.961704068000074,-75.20133376399997
0101000020E61000009484B8303AC952C010FF113C74F84340,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,N 13TH ST,Philadelphia, PA,39.9410472000001,-75.144176655,10,600,B/S,39.94104720000007,-75.14417665499997
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,7,300,B/S,39.94401053300004,-75.17569125399996
0101000020E6100000F0D224E39ECF52C098F0358507F94340,0101000020110F00005398FEF6D0F35FC1B79EA8EF2B885241,LATONA,Philadelphia, PA,39.9455420030001,-75.24407271,23,1200,N/S,39.94554200300007,-75.24407270999995
0101000020E61000005805044FCECD52C0900B86C15CFB4340,0101000020110F00002491CED4BBF05FC120354DA4C18A5241,MELON ST,Philadelphia, PA,39.963768187,-75.215717081,6,1500,N/S,39.96376818700003,-75.21571708099998
0101000020E6100000D032400C6ECB52C08040E4BD02F84340,0101000020110F000001FC9BA3B2EC5FC16AB0FF0F0B875241,FEDERAL ST,Philadelphia, PA,39.9375836720001,-75.1785917879999,23,1100,B/S,39.93758367200007,-75.17859178799995
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,0101000020110F000073A180EAF4E85FC18EA59DC988875241,S 15TH ST,Philadelphia, PA,39.941047451,-75.1441782969999,27,2200,B/S,39.94104745100003,-75.14417829699994
0101000020E610000084D21CFB47CB52C0F025E48857F24340,0101000020110F000031EF82FA71EC5FC19D7C521FC4805241,BROAD ST,Philadelphia, PA,39.893296348,-75.176268366,28,2900,W/S,39.893296348000035,-75.17626836599999
0101000020E610000014BDB62BF2CD52C0282C6CFE86FB4340,0101000020110F00008D8025BFF8F05FC1A0702272F08A5241,ASPEN ST,Philadelphia, PA,39.965057185,-75.21790593,17,2200,N/S,39.965057185000035,-75.21790592999997
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,0101000020110F00005BE7700054F25FC11008496E88895241,SPRUCE ST,Philadelphia, PA,39.9551416310001,-75.2303837109999,4,700,S/S,39.95514163100006,-75.23038371099994
0101000020E6100000ACF1B541CFCF52C0701B6806BDFB4340,0101000020110F000097C7072023F45FC1A601C3512C8B5241,GROSS ST,Philadelphia, PA,39.966706086,-75.247024944,3,300,W/S,39.966706086000045,-75.24702494399997
0101000020E61000004CB9A3AE3EC952C0E0352ED773F84340,0101000020110F00002A8F0E80FCE85FC16B6D865788875241,S 46TH ST,Philadelphia, PA,39.941035173,-75.1444508169999,2,400,B/S,39.941035173000046,-75.14445081699995
0101000020E6100000500C37B03AC952C028C5739572F84340,0101000020110F0000D4AE5DB7F5E85FC10C5E23F386875241,N 36TH ST,Philadelphia, PA,39.9409968200001,-75.144207052,3,200,W/S,39.940996820000066,-75.14420705199996
0101000020E61000002C2394753AC952C06071155174F84340,0101000020110F0000FD23C453F5E85FC121858FDE88875241,N 33RD ST,Philadelphia, PA,39.9410497050001,-75.144193072,3,400,B/S,39.94104970500007,-75.14419307199995
0101000020E610000050F8F70F25CC52C0186944FE13024440,0101000020110F0000AD7AF781E9ED5FC1B12AA77333925241,VAUX ST,Philadelphia, PA,40.0162351450001,-75.189762108,8,3500,B/S,40.01623514500005,-75.18976210799997
0101000020E610000068FE411FAACF52C0F07F276A3FF94340,0101000020110F0000180C5D0CE4F35FC1C71D4DDB69885241,ELLSWORTH ST,Philadelphia, PA,39.9472477620001,-75.2447584289999,26,1400,B/S,39.947247762000075,-75.24475842899994
0101000020E610000048B307C73DCB52C0008452656CFA4340,0101000020110F00008360A0A560EC5FC1B40E6E50B7895241,N BEECHWOOD ST,Philadelphia, PA,39.9564329770001,-75.175645597,14,5700,B/S,39.95643297700008,-75.17564559699997
0101000020E610000024340CC910CF52C0989224F673FB4340,0101000020110F000051322397DFF25FC1C6481B5BDB8A5241,RACE ST,Philadelphia, PA,39.9644763640001,-75.235399496,6,1500,S/S,39.96447636400006,-75.23539949599996
